Non-Optimized Profile for Pan
=============================

Update or replace this file as new information becomes available.

Conditions of this profile:
   Non-optimized code.
   Run 1088, 34787 events, local I/O.
   Note that the cumulative time (7.2 sec) falls far short of the
   real time of the code, typically it is only 15% of the real time.


Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
[1054]   0.0    0.00    0.00     120         vector<int, __default_alloc_template<true, 0> >::~vector(void) [1054]
                0.00    0.00     120/191         void destroy<int *>(int *, int *) [474]
                0.00    0.00     120/158         vector<int, __default_alloc_template<true, 0> >::deallocate(void) [476]
-----------------------------------------------
                0.00    0.00     120/120         TaAsciiDB::LoadTable(basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> >, vector<dtype *, __default_alloc_template<true, 0> >) [486]
[1055]   0.0    0.00    0.00     120         __as__t6vector2ZP5dtypeZt24__default_alloc_template2b1i0RCt6vector2ZP5dtypeZt24__default_alloc_template2b1i0 [1055]
                0.00    0.00     326/4981        vector<dtype *, __default_alloc_template<true, 0> >::end(void) const [392]
                0.00    0.00     326/5102        vector<dtype *, __default_alloc_template<true, 0> >::begin(void) const [391]
                0.00    0.00     274/2999        vector<dtype *, __default_alloc_template<true, 0> >::size(void) const [400]
                0.00    0.00     120/121         vector<dtype *, __default_alloc_template<true, 0> >::capacity(void) const [485]
                0.00    0.00     120/1305        void destroy<dtype **>(dtype **, dtype **) [419]
                0.00    0.00     103/655         dtype ** vector<dtype *, __default_alloc_template<true, 0> >::allocate_and_copy<dtype *const *>(unsigned int, dtype *const *, dtype *const *) [445]
                0.00    0.00     103/1168        vector<dtype *, __default_alloc_template<true, 0> >::deallocate(void) [420]
                0.00    0.00      17/3670        vector<dtype *, __default_alloc_template<true, 0> >::begin(void) [395]
                0.00    0.00      17/672         dtype ** copy<dtype *const *, dtype **>(dtype *const *, dtype *const *, dtype **) [443]
-----------------------------------------------
                0.00    0.00     120/120         TaAsciiDB::NextDataMap(void) [484]
[1056]   0.0    0.00    0.00     120         __pp__t18__rb_tree_iterator3Zt4pair2ZCt12basic_string3ZcZt18string_char_traits1ZcZt24__default_alloc_template2b1i0Z8TaKeyMapZRt4pair2ZCt12basic_string3ZcZt18string_char_traits1ZcZt24__default_alloc_template2b1i0Z8TaKeyMapZPt4pair2ZCt12basic_string3ZcZt18string_char_traits1ZcZt24__default_alloc_template2b1i0Z8TaKeyMapi [1056]
                0.00    0.00     240/331         __rb_tree_iterator<pair<basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> > const, TaKeyMap>, pair<basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> > const, TaKeyMap> &, pair<basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> > const, TaKeyMap> *>::__rb_tree_iterator(__rb_tree_iterator<pair<basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> > const, TaKeyMap>, pair<basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> > const, TaKeyMap> &, pair<basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> > const, TaKeyMap> *> const &) [1032]
                0.00    0.00     120/789         __rb_tree_base_iterator::increment(void) [437]
-----------------------------------------------
                0.00    0.00     114/114         int * copy<int const *, int *>(int const *, int const *, int *) [495]
[1057]   0.0    0.00    0.00     114         __cl__t15__copy_dispatch2ZPCiZPiPCiT1Pi [1057]
                0.00    0.00     114/215         __copy_t__H1Zi_PCX01T0PX01G11__true_type_PX01 [1038]
-----------------------------------------------
                0.00    0.00       1/114         TaAsciiDB::InitDB(void) [681]
                0.00    0.00     113/114         TaKeyMap::LoadData(basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> >, int, int, int) [500]
[1058]   0.0    0.00    0.00     114         pair<basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> >, int>::pair(void) [1058]
-----------------------------------------------
                0.00    0.00      14/108         rb_tree<basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> >, pair<basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> > const, vector<dtype *, __default_alloc_template<true, 0> > >, select1st<pair<basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> > const, vector<dtype *, __default_alloc_template<true, 0> > > >, less<basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> > >, __default_alloc_template<true, 0> >::end(void) const [605]
                0.00    0.00      40/108         rb_tree<basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> >, pair<basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> > const, vector<dtype *, __default_alloc_template<true, 0> > >, select1st<pair<basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> > const, vector<dtype *, __default_alloc_template<true, 0> > > >, less<basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> > >, __default_alloc_template<true, 0> >::upper_bound(basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> > const &) const [555]
                0.00    0.00      54/108         rb_tree<basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> >, pair<basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> > const, vector<dtype *, __default_alloc_template<true, 0> > >, select1st<pair<basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> > const, vector<dtype *, __default_alloc_template<true, 0> > > >, less<basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> > >, __default_alloc_template<true, 0> >::lower_bound(basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> > const &) const [545]
[1059]   0.0    0.00    0.00     108         __rb_tree_iterator<pair<basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> > const, vector<dtype *, __default_alloc_template<true, 0> > >, pair<basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> > const, vector<dtype *, __default_alloc_template<true, 0> > > const &, pair<basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> > const, vector<dtype *, __default_alloc_template<true, 0> > > const *>::__rb_tree_iterator(__rb_tree_node<pair<basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> > const, vector<dtype *, __default_alloc_template<true, 0> > > > *) [1059]
-----------------------------------------------
                0.00    0.00     108/108         int * uninitialized_copy<int const *, int *>(int const *, int const *, int *) [503]
[1060]   0.0    0.00    0.00     108         int * __uninitialized_copy<int const *, int *, int>(int const *, int const *, int *, int *) [1060]
                0.00    0.00     108/108         __uninitialized_copy_aux__H2ZPCiZPi_X01T0X11G11__true_type_X11 [1061]
-----------------------------------------------
                0.00    0.00     108/108         int * __uninitialized_copy<int const *, int *, int>(int const *, int const *, int *, int *) [1060]
[1061]   0.0    0.00    0.00     108         __uninitialized_copy_aux__H2ZPCiZPi_X01T0X11G11__true_type_X11 [1061]
                0.00    0.00     108/114         int * copy<int const *, int *>(int const *, int const *, int *) [495]
-----------------------------------------------
                0.00    0.00       2/107         TaAsciiDB::GetValueVector(basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> > const &) const [657]
                0.00    0.00       5/107         pair<int const, vector<int, __default_alloc_template<true, 0> > >::pair(int const &, vector<int, __default_alloc_template<true, 0> > const &) [1139]
                0.00    0.00      25/107         pair<int const, vector<int, __default_alloc_template<true, 0> > >::<int, vector<int, __default_alloc_template<true, 0> > >pair(pair<int, vector<int, __default_alloc_template<true, 0> > > const &) [1108]
                0.00    0.00      25/107         pair<int, vector<int, __default_alloc_template<true, 0> > >::pair(int const &, vector<int, __default_alloc_template<true, 0> > const &) [1110]
                0.00    0.00      50/107         pair<int const, vector<int, __default_alloc_template<true, 0> > >::pair(pair<int const, vector<int, __default_alloc_template<true, 0> > > const &) [1086]
[1062]   0.0    0.00    0.00     107         vector<int, __default_alloc_template<true, 0> >::vector(vector<int, __default_alloc_template<true, 0> > const &) [1062]
                0.00    0.00     321/403         vector<int, __default_alloc_template<true, 0> >::end(void) const [455]
                0.00    0.00     321/410         vector<int, __default_alloc_template<true, 0> >::begin(void) const [453]
                0.00    0.00     107/108         int * vector<int, __default_alloc_template<true, 0> >::allocate_and_copy<int const *>(unsigned int, int const *, int const *) [502]
-----------------------------------------------
                0.00    0.00       1/104         __tcf_0 [1315]
                0.00    0.00     103/104         TaAsciiDB::LoadTable(basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> >, vector<dtype *, __default_alloc_template<true, 0> >) [486]
[1063]   0.0    0.00    0.00     104         pair<basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> >, vector<dtype *, __default_alloc_template<true, 0> > >::~pair(void) [1063]
                0.00    0.00     104/657         vector<dtype *, __default_alloc_template<true, 0> >::~vector(void) [1015]
-----------------------------------------------
                0.00    0.00       1/104         TaAsciiDB::InitDataMap(void) [483]
                0.00    0.00     103/104         TaAsciiDB::LoadTable(basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> >, vector<dtype *, __default_alloc_template<true, 0> >) [486]
[1064]   0.0    0.00    0.00     104         pair<basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> >, vector<dtype *, __default_alloc_template<true, 0> > >::pair(void) [1064]
                0.00    0.00     104/208         vector<dtype *, __default_alloc_template<true, 0> >::vector(void) [1040]
-----------------------------------------------
                0.00    0.00     103/103         TaAsciiDB::LoadTable(basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> >, vector<dtype *, __default_alloc_template<true, 0> >) [486]
[1065]   0.0    0.00    0.00     103         pair<basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> > const, vector<dtype *, __default_alloc_template<true, 0> > >::~pair(void) [1065]
                0.00    0.00     103/657         vector<dtype *, __default_alloc_template<true, 0> >::~vector(void) [1015]
-----------------------------------------------
                0.00    0.00     103/103         TaAsciiDB::LoadTable(basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> >, vector<dtype *, __default_alloc_template<true, 0> >) [486]
[1066]   0.0    0.00    0.00     103         pair<basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> > const, vector<dtype *, __default_alloc_template<true, 0> > >::<basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> >, vector<dtype *, __default_alloc_template<true, 0> > >pair(pair<basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> >, vector<dtype *, __default_alloc_template<true, 0> > > const &) [1066]
                0.00    0.00     103/552         vector<dtype *, __default_alloc_template<true, 0> >::vector(vector<dtype *, __default_alloc_template<true, 0> > const &) [1020]
-----------------------------------------------
                0.00    0.00     103/103         rb_tree<basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> >, pair<basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> > const, vector<dtype *, __default_alloc_template<true, 0> > >, select1st<pair<basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> > const, vector<dtype *, __default_alloc_template<true, 0> > > >, less<basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> > >, __default_alloc_template<true, 0> >::insert_equal(pair<basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> > const, vector<dtype *, __default_alloc_template<true, 0> > > const &) [510]
[1067]   0.0    0.00    0.00     103         __insert__t7rb_tree5Zt12basic_string3ZcZt18string_char_traits1ZcZt24__default_alloc_template2b1i0Zt4pair2ZCt12basic_string3ZcZt18string_char_traits1ZcZt24__default_alloc_template2b1i0Zt6vector2ZP5dtypeZt24__default_alloc_template2b1i0Zt9select1st1Zt4pair2ZCt12basic_string3ZcZt18string_char_traits1ZcZt24__default_alloc_template2b1i0Zt6vector2ZP5dtypeZt24__default_alloc_template2b1i0Zt4less1Zt12basic_string3ZcZt18string_char_traits1ZcZt24__default_alloc_template2b1i0Zt24__default_alloc_template2b1i0P19__rb_tree_node_baseT1RCt4pair2ZCt12basic_string3ZcZt18string_char_traits1ZcZt24__default_alloc_template2b1i0Zt6vector2ZP5dtypeZt24__default_alloc_template2b1i0 [1067]
                0.00    0.00     197/1664        rb_tree<basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> >, pair<basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> > const, vector<dtype *, __default_alloc_template<true, 0> > >, select1st<pair<basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> > const, vector<dtype *, __default_alloc_template<true, 0> > > >, less<basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> > >, __default_alloc_template<true, 0> >::right(__rb_tree_node<pair<basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> > const, vector<dtype *, __default_alloc_template<true, 0> > > > *) [411]
                0.00    0.00     112/831         rb_tree<basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> >, pair<basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> > const, vector<dtype *, __default_alloc_template<true, 0> > >, select1st<pair<basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> > const, vector<dtype *, __default_alloc_template<true, 0> > > >, less<basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> > >, __default_alloc_template<true, 0> >::left(__rb_tree_node<pair<basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> > const, vector<dtype *, __default_alloc_template<true, 0> > > > *) [431]
                0.00    0.00     103/103         rb_tree<basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> >, pair<basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> > const, vector<dtype *, __default_alloc_template<true, 0> > >, select1st<pair<basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> > const, vector<dtype *, __default_alloc_template<true, 0> > > >, less<basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> > >, __default_alloc_template<true, 0> >::create_node(pair<basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> > const, vector<dtype *, __default_alloc_template<true, 0> > > const &) [508]
                0.00    0.00     103/103         rb_tree<basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> >, pair<basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> > const, vector<dtype *, __default_alloc_template<true, 0> > >, select1st<pair<basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> > const, vector<dtype *, __default_alloc_template<true, 0> > > >, less<basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> > >, __default_alloc_template<true, 0> >::parent(__rb_tree_node<pair<basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> > const, vector<dtype *, __default_alloc_template<true, 0> > > > *) [511]
                0.00    0.00     103/999         __rb_tree_rebalance__FP19__rb_tree_node_baseRP19__rb_tree_node_base [994]
                0.00    0.00     103/465         __rb_tree_iterator<pair<basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> > const, vector<dtype *, __default_alloc_template<true, 0> > >, pair<basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> > const, vector<dtype *, __default_alloc_template<true, 0> > > &, pair<basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> > const, vector<dtype *, __default_alloc_template<true, 0> > > *>::__rb_tree_iterator(__rb_tree_node<pair<basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> > const, vector<dtype *, __default_alloc_template<true, 0> > > > *) [1028]
                0.00    0.00     102/2288        rb_tree<basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> >, pair<basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> > const, vector<dtype *, __default_alloc_template<true, 0> > >, select1st<pair<basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> > const, vector<dtype *, __default_alloc_template<true, 0> > > >, less<basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> > >, __default_alloc_template<true, 0> >::key(__rb_tree_node<pair<basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> > const, vector<dtype *, __default_alloc_template<true, 0> > > > *) [404]
                0.00    0.00     102/3233        __cl__Ct9select1st1Zt4pair2ZCt12basic_string3ZcZt18string_char_traits1ZcZt24__default_alloc_template2b1i0Zt6vector2ZP5dtypeZt24__default_alloc_template2b1i0RCt4pair2ZCt12basic_string3ZcZt18string_char_traits1ZcZt24__default_alloc_template2b1i0Zt6vector2ZP5dtypeZt24__default_alloc_template2b1i0 [980]
                0.00    0.00     102/18184       __cl__Ct4less1Zt12basic_string3ZcZt18string_char_traits1ZcZt24__default_alloc_template2b1i0RCt12basic_string3ZcZt18string_char_traits1ZcZt24__default_alloc_template2b1i0T1 [968]
                0.00    0.00      97/98          rb_tree<basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> >, pair<basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> > const, vector<dtype *, __default_alloc_template<true, 0> > >, select1st<pair<basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> > const, vector<dtype *, __default_alloc_template<true, 0> > > >, less<basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> > >, __default_alloc_template<true, 0> >::rightmost(void) const [516]
                0.00    0.00       9/10          rb_tree<basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> >, pair<basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> > const, vector<dtype *, __default_alloc_template<true, 0> > >, select1st<pair<basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> > const, vector<dtype *, __default_alloc_template<true, 0> > > >, less<basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> > >, __default_alloc_template<true, 0> >::leftmost(void) const [618]
                0.00    0.00       1/321         rb_tree<basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> >, pair<basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> > const, vector<dtype *, __default_alloc_template<true, 0> > >, select1st<pair<basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> > const, vector<dtype *, __default_alloc_template<true, 0> > > >, less<basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> > >, __default_alloc_template<true, 0> >::root(void) const [463]
-----------------------------------------------
                0.00    0.00     103/103         void construct<pair<basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> > const, vector<dtype *, __default_alloc_template<true, 0> > >, pair<basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> > const, vector<dtype *, __default_alloc_template<true, 0> > > >(pair<basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> > const, vector<dtype *, __default_alloc_template<true, 0> > > *, pair<basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> > const, vector<dtype *, __default_alloc_template<true, 0> > > const &) [507]
[1068]   0.0    0.00    0.00     103         pair<basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> > const, vector<dtype *, __default_alloc_template<true, 0> > >::pair(pair<basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> > const, vector<dtype *, __default_alloc_template<true, 0> > > const &) [1068]
                0.00    0.00     103/552         vector<dtype *, __default_alloc_template<true, 0> >::vector(vector<dtype *, __default_alloc_template<true, 0> > const &) [1020]
-----------------------------------------------
                0.00    0.00     101/101         int * copy<int *, int *>(int *, int *, int *) [512]
[1069]   0.0    0.00    0.00     101         __cl__t15__copy_dispatch2ZPiZPiPiN21 [1069]
                0.00    0.00     101/215         __copy_t__H1Zi_PCX01T0PX01G11__true_type_PX01 [1038]
-----------------------------------------------
                0.00    0.00      20/99          __insert__t7rb_tree5ZiZt4pair2ZCiZt6vector2ZiZt24__default_alloc_template2b1i0Zt9select1st1Zt4pair2ZCiZt6vector2ZiZt24__default_alloc_template2b1i0Zt4less1ZiZt24__default_alloc_template2b1i0P19__rb_tree_node_baseT1RCt4pair2ZCiZt6vector2ZiZt24__default_alloc_template2b1i0 [1109]
                0.00    0.00      79/99          rb_tree<int, pair<int const, vector<int, __default_alloc_template<true, 0> > >, select1st<pair<int const, vector<int, __default_alloc_template<true, 0> > > >, less<int>, __default_alloc_template<true, 0> >::insert_unique(pair<int const, vector<int, __default_alloc_template<true, 0> > > const &) [576]
[1070]   0.0    0.00    0.00      99         less<int>::operator()(int const &, int const &) const [1070]
-----------------------------------------------
                0.00    0.00       1/90          TaDevice::Init(VaDataBase const &) [250]
                0.00    0.00       1/90          __vc__t3map4Zt12basic_string3ZcZt18string_char_traits1ZcZt24__default_alloc_template2b1i0Z8TaKeyMapZt4less1Zt12basic_string3ZcZt18string_char_traits1ZcZt24__default_alloc_template2b1i0Zt24__default_alloc_template2b1i0RCt12basic_string3ZcZt18string_char_traits1ZcZt24__default_alloc_template2b1i0 [1187]
                0.00    0.00      20/90          TaAsciiDB::GetKeyMap(basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> >) const [592]
                0.00    0.00      34/90          TaAsciiDB::InitDataMap(void) [483]
                0.00    0.00      34/90          pair<basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> >, TaKeyMap>::pair(void) [1098]
[1071]   0.0    0.00    0.00      90         TaKeyMap::TaKeyMap(void) [1071]
                0.00    0.00     270/870         map<basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> >, int, less<basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> > >, __default_alloc_template<true, 0> >::map(void) [999]
-----------------------------------------------
                0.00    0.00      89/89          __rf__Ct18__rb_tree_iterator3Zt4pair2ZCt12basic_string3ZcZt18string_char_traits1ZcZt24__default_alloc_template2b1i0Zt6vector2ZP5dtypeZt24__default_alloc_template2b1i0ZRCt4pair2ZCt12basic_string3ZcZt18string_char_traits1ZcZt24__default_alloc_template2b1i0Zt6vector2ZP5dtypeZt24__default_alloc_template2b1i0ZPCt4pair2ZCt12basic_string3ZcZt18string_char_traits1ZcZt24__default_alloc_template2b1i0Zt6vector2ZP5dtypeZt24__default_alloc_template2b1i0 [1073]
[1072]   0.0    0.00    0.00      89         __ml__Ct18__rb_tree_iterator3Zt4pair2ZCt12basic_string3ZcZt18string_char_traits1ZcZt24__default_alloc_template2b1i0Zt6vector2ZP5dtypeZt24__default_alloc_template2b1i0ZRCt4pair2ZCt12basic_string3ZcZt18string_char_traits1ZcZt24__default_alloc_template2b1i0Zt6vector2ZP5dtypeZt24__default_alloc_template2b1i0ZPCt4pair2ZCt12basic_string3ZcZt18string_char_traits1ZcZt24__default_alloc_template2b1i0Zt6vector2ZP5dtypeZt24__default_alloc_template2b1i0 [1072]
-----------------------------------------------
                0.00    0.00       1/89          TaAsciiDB::GetRunType(void) const [679]
                0.00    0.00       2/89          TaAsciiDB::GetAnaType(void) const [651]
                0.00    0.00       2/89          TaAsciiDB::GetString(basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> > const &) const [656]
                0.00    0.00       2/89          TaAsciiDB::GetValueVector(basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> > const &) const [657]
                0.00    0.00       9/89          TaAsciiDB::GetValue(basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> > const &) const [622]
                0.00    0.00      25/89          TaAsciiDB::GetCutValues(void) const [633]
                0.00    0.00      48/89          TaAsciiDB::GetData(basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> >, vector<basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> >, __default_alloc_template<true, 0> >) const [253]
[1073]   0.0    0.00    0.00      89         __rf__Ct18__rb_tree_iterator3Zt4pair2ZCt12basic_string3ZcZt18string_char_traits1ZcZt24__default_alloc_template2b1i0Zt6vector2ZP5dtypeZt24__default_alloc_template2b1i0ZRCt4pair2ZCt12basic_string3ZcZt18string_char_traits1ZcZt24__default_alloc_template2b1i0Zt6vector2ZP5dtypeZt24__default_alloc_template2b1i0ZPCt4pair2ZCt12basic_string3ZcZt18string_char_traits1ZcZt24__default_alloc_template2b1i0Zt6vector2ZP5dtypeZt24__default_alloc_template2b1i0 [1073]
                0.00    0.00      89/89          __ml__Ct18__rb_tree_iterator3Zt4pair2ZCt12basic_string3ZcZt18string_char_traits1ZcZt24__default_alloc_template2b1i0Zt6vector2ZP5dtypeZt24__default_alloc_template2b1i0ZRCt4pair2ZCt12basic_string3ZcZt18string_char_traits1ZcZt24__default_alloc_template2b1i0Zt6vector2ZP5dtypeZt24__default_alloc_template2b1i0ZPCt4pair2ZCt12basic_string3ZcZt18string_char_traits1ZcZt24__default_alloc_template2b1i0Zt6vector2ZP5dtypeZt24__default_alloc_template2b1i0 [1072]
-----------------------------------------------
                0.00    0.00       5/80          __vc__t3map4ZiZt6vector2ZiZt24__default_alloc_template2b1i0Zt4less1ZiZt24__default_alloc_template2b1i0RCi [1143]
                0.00    0.00      25/80          TaAsciiDB::GetCutValues(void) const [633]
                0.00    0.00      50/80          void destroy<pair<int const, vector<int, __default_alloc_template<true, 0> > > >(pair<int const, vector<int, __default_alloc_template<true, 0> > > *) [549]
[1074]   0.0    0.00    0.00      80         pair<int const, vector<int, __default_alloc_template<true, 0> > >::~pair(void) [1074]
                0.00    0.00      80/120         vector<int, __default_alloc_template<true, 0> >::~vector(void) [1054]
-----------------------------------------------
                0.00    0.00       2/75          TaAsciiDB::GetValueVector(basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> > const &) const [657]
                0.00    0.00      25/75          TaAsciiDB::GetCutValues(void) const [633]
                0.00    0.00      48/75          TaAsciiDB::GetData(basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> >, vector<basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> >, __default_alloc_template<true, 0> >) const [253]
[1075]   0.0    0.00    0.00      75         __pp__t18__rb_tree_iterator3Zt4pair2ZCt12basic_string3ZcZt18string_char_traits1ZcZt24__default_alloc_template2b1i0Zt6vector2ZP5dtypeZt24__default_alloc_template2b1i0ZRCt4pair2ZCt12basic_string3ZcZt18string_char_traits1ZcZt24__default_alloc_template2b1i0Zt6vector2ZP5dtypeZt24__default_alloc_template2b1i0ZPCt4pair2ZCt12basic_string3ZcZt18string_char_traits1ZcZt24__default_alloc_template2b1i0Zt6vector2ZP5dtypeZt24__default_alloc_template2b1i0i [1075]
                0.00    0.00      75/789         __rb_tree_base_iterator::increment(void) [437]
-----------------------------------------------
                0.00    0.00      74/74          int * uninitialized_copy<int *, int *>(int *, int *, int *) [528]
[1076]   0.0    0.00    0.00      74         int * __uninitialized_copy<int *, int *, int>(int *, int *, int *, int *) [1076]
                0.00    0.00      74/74          __uninitialized_copy_aux__H2ZPiZPi_X01T0X11G11__true_type_X11 [1077]
-----------------------------------------------
                0.00    0.00      74/74          int * __uninitialized_copy<int *, int *, int>(int *, int *, int *, int *) [1076]
[1077]   0.0    0.00    0.00      74         __uninitialized_copy_aux__H2ZPiZPi_X01T0X11G11__true_type_X11 [1077]
                0.00    0.00      74/101         int * copy<int *, int *>(int *, int *, int *) [512]
-----------------------------------------------
                0.00    0.00      72/72          VaDataBase::bstrstr(basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> >, basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> >) const [167]
[1078]   0.0    0.00    0.00      72         pair<char const, int>::<char, int>pair(pair<char, int> const &) [1078]
-----------------------------------------------
                0.00    0.00      72/72          rb_tree<char, pair<char const, int>, select1st<pair<char const, int> >, less<char>, __default_alloc_template<true, 0> >::insert_unique(pair<char const, int> const &) [535]
[1079]   0.0    0.00    0.00      72         __insert__t7rb_tree5ZcZt4pair2ZCcZiZt9select1st1Zt4pair2ZCcZiZt4less1ZcZt24__default_alloc_template2b1i0P19__rb_tree_node_baseT1RCt4pair2ZCcZi [1079]
                0.00    0.00     132/55346       rb_tree<char, pair<char const, int>, select1st<pair<char const, int> >, less<char>, __default_alloc_template<true, 0> >::right(__rb_tree_node<pair<char const, int> > *) [349]
                0.00    0.00     112/116         rb_tree<char, pair<char const, int>, select1st<pair<char const, int> >, less<char>, __default_alloc_template<true, 0> >::rightmost(void) const [494]
                0.00    0.00      84/13718       rb_tree<char, pair<char const, int>, select1st<pair<char const, int> >, less<char>, __default_alloc_template<true, 0> >::left(__rb_tree_node<pair<char const, int> > *) [370]
                0.00    0.00      72/72          rb_tree<char, pair<char const, int>, select1st<pair<char const, int> >, less<char>, __default_alloc_template<true, 0> >::create_node(pair<char const, int> const &) [531]
