Profile for Pan
===============

Update or replace this file as new information becomes available.

Conditions of this profile:
   Optimized code, gcc level 1.
   Run 1088, 34787 events, local I/O.
   Note that the cumulative time (6.7 sec) falls far short of the
   real time of the code, typically it is only 15% of the real time.


Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
                0.00    0.00       5/40          TaAsciiDB::GetCutValues(void) const [161]
                0.00    0.00      31/40          rb_tree<basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> >, pair<basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> > const, vector<dtype *, __default_alloc_template<true, 0> > >, select1st<pair<basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> > const, vector<dtype *, __default_alloc_template<true, 0> > > >, less<basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> > >, __default_alloc_template<true, 0> >::count(basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> > const &) const [149]
[143]    0.0    0.00    0.00      40         rb_tree<basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> >, pair<basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> > const, vector<dtype *, __default_alloc_template<true, 0> > >, select1st<pair<basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> > const, vector<dtype *, __default_alloc_template<true, 0> > > >, less<basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> > >, __default_alloc_template<true, 0> >::upper_bound(basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> > const &) const [143]
-----------------------------------------------
                0.00    0.00      12/37          TaAsciiDB::GetValueVector(basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> > const &) const [171]
                0.00    0.00      25/37          TaAsciiDB::GetCutValues(void) const [161]
[144]    0.0    0.00    0.00      37         vector<int, __default_alloc_template<true, 0> >::insert_aux(int *, int const &) [144]
-----------------------------------------------
                0.00    0.00       4/37          TaAsciiDB::GetValueVector(basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> > const &) const [171]
                0.00    0.00       6/37          TaAsciiDB::GetString(basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> > const &) const [170]
                0.00    0.00      27/37          TaAsciiDB::GetValue(basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> > const &) const [156]
[145]    0.0    0.00    0.00      37         VaDataBase::stlow(basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> >) const [145]
-----------------------------------------------
                0.00    0.00      14/34          VaAnalysis::ChanList(basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> > const &, basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> > const &, basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> > const &) [160]
                0.00    0.00      20/34          TaDevice::Init(VaDataBase const &) [82]
[146]    0.0    0.00    0.00      34         TaAsciiDB::GetDataMapName(void) const [146]
-----------------------------------------------
                0.00    0.00      34/34          TaAsciiDB::InitDataMap(void) [131]
[147]    0.0    0.00    0.00      34         rb_tree<basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> >, pair<basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> > const, TaKeyMap>, select1st<pair<basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> > const, TaKeyMap> >, less<basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> > >, __default_alloc_template<true, 0> >::find(basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> > const &) [147]
-----------------------------------------------
                0.00    0.00      33/33          deque<VaPair *, __default_alloc_template<true, 0>, 0>::push_back_aux(VaPair *const &) [130]
[148]    0.0    0.00    0.00      33         deque<VaPair *, __default_alloc_template<true, 0>, 0>::reallocate_map(unsigned int, bool) [148]
-----------------------------------------------
                0.00    0.00       1/31          TaAsciiDB::GetRunType(void) const [183]
                0.00    0.00       2/31          TaAsciiDB::GetAnaType(void) const [166]
                0.00    0.00       4/31          TaAsciiDB::GetString(basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> > const &) const [170]
                0.00    0.00       6/31          TaAsciiDB::GetNumBadEv(void) const [159]
                0.00    0.00      18/31          TaAsciiDB::GetValue(basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> > const &) const [156]
[149]    0.0    0.00    0.00      31         rb_tree<basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> >, pair<basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> > const, vector<dtype *, __default_alloc_template<true, 0> > >, select1st<pair<basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> > const, vector<dtype *, __default_alloc_template<true, 0> > > >, less<basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> > >, __default_alloc_template<true, 0> >::count(basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> > const &) const [149]
                0.00    0.00      31/54          rb_tree<basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> >, pair<basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> > const, vector<dtype *, __default_alloc_template<true, 0> > >, select1st<pair<basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> > const, vector<dtype *, __default_alloc_template<true, 0> > > >, less<basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> > >, __default_alloc_template<true, 0> >::lower_bound(basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> > const &) const [141]
                0.00    0.00      31/40          rb_tree<basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> >, pair<basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> > const, vector<dtype *, __default_alloc_template<true, 0> > >, select1st<pair<basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> > const, vector<dtype *, __default_alloc_template<true, 0> > > >, less<basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> > >, __default_alloc_template<true, 0> >::upper_bound(basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> > const &) const [143]
-----------------------------------------------
                0.00    0.00       5/30          TaCutList::Init(VaDataBase const &) [190]
                0.00    0.00      25/30          TaAsciiDB::GetCutValues(void) const [161]
[150]    0.0    0.00    0.00      30         rb_tree<int, pair<int const, vector<int, __default_alloc_template<true, 0> > >, select1st<pair<int const, vector<int, __default_alloc_template<true, 0> > > >, less<int>, __default_alloc_template<true, 0> >::insert_unique(pair<int const, vector<int, __default_alloc_template<true, 0> > > const &) [150]
                0.00    0.00      25/25          __insert__t7rb_tree5ZiZt4pair2ZCiZt6vector2ZiZt24__default_alloc_template2b1i0Zt9select1st1Zt4pair2ZCiZt6vector2ZiZt24__default_alloc_template2b1i0Zt4less1ZiZt24__default_alloc_template2b1i0P19__rb_tree_node_baseT1RCt4pair2ZCiZt6vector2ZiZt24__default_alloc_template2b1i0 [380]
-----------------------------------------------
                0.00    0.00      20/20          TaDevice::Init(VaDataBase const &) [82]
[151]    0.0    0.00    0.00      20         TaAsciiDB::GetKeyMap(basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> >) const [151]
                0.00    0.00      60/801         __as__t7rb_tree5Zt12basic_string3ZcZt18string_char_traits1ZcZt24__default_alloc_template2b1i0Zt4pair2ZCt12basic_string3ZcZt18string_char_traits1ZcZt24__default_alloc_template2b1i0ZiZt9select1st1Zt4pair2ZCt12basic_string3ZcZt18string_char_traits1ZcZt24__default_alloc_template2b1i0ZiZt4less1Zt12basic_string3ZcZt18string_char_traits1ZcZt24__default_alloc_template2b1i0Zt24__default_alloc_template2b1i0RCt7rb_tree5Zt12basic_string3ZcZt18string_char_traits1ZcZt24__default_alloc_template2b1i0Zt4pair2ZCt12basic_string3ZcZt18string_char_traits1ZcZt24__default_alloc_template2b1i0ZiZt9select1st1Zt4pair2ZCt12basic_string3ZcZt18string_char_traits1ZcZt24__default_alloc_template2b1i0ZiZt4less1Zt12basic_string3ZcZt18string_char_traits1ZcZt24__default_alloc_template2b1i0Zt24__default_alloc_template2b1i0 [359]
                0.00    0.00      60/808         map<basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> >, int, less<basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> > >, __default_alloc_template<true, 0> >::~map(void) [358]
                0.00    0.00      20/20          rb_tree<basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> >, pair<basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> > const, TaKeyMap>, select1st<pair<basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> > const, TaKeyMap> >, less<basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> > >, __default_alloc_template<true, 0> >::find(basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> > const &) const [152]
-----------------------------------------------
                0.00    0.00      20/20          TaAsciiDB::GetKeyMap(basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> >) const [151]
[152]    0.0    0.00    0.00      20         rb_tree<basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> >, pair<basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> > const, TaKeyMap>, select1st<pair<basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> > const, TaKeyMap> >, less<basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> > >, __default_alloc_template<true, 0> >::find(basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> > const &) const [152]
-----------------------------------------------
                0.00    0.00      14/14          VaAnalysis::ChanList(basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> > const &, basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> > const &, basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> > const &) [160]
[153]    0.0    0.00    0.00      14         TaRun::GetKey(basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> >) const [153]
                0.00    0.00      14/518         TaDevice::GetKey(basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> >) [123]
-----------------------------------------------
                0.00    0.00      12/12          TaCutList::UpdateCutInterval(ECutType, int, unsigned int) [42]
[154]    0.0    0.00    0.00      12         TaCutInterval::SetEnd(unsigned int) [154]
-----------------------------------------------
                0.00    0.00      12/12          VaAnalysis::ChanList(basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> > const &, basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> > const &, basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> > const &) [160]
[155]    0.0    0.00    0.00      12         vector<AnaList *, __default_alloc_template<true, 0> >::insert_aux(AnaList **, AnaList *const &) [155]
-----------------------------------------------
                0.00    0.00       1/9           TaAsciiDB::GetMaxEvents(void) const [182]
                0.00    0.00       2/9           TaAsciiDB::GetCutValue(basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> > const &) const [167]
                0.00    0.00       2/9           TaAsciiDB::GetDelay(void) const [168]
                0.00    0.00       4/9           TaAsciiDB::GetOverSamp(void) const [162]
[156]    0.0    0.00    0.00       9         TaAsciiDB::GetValue(basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> > const &) const [156]
                0.00    0.00      27/37          VaDataBase::stlow(basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> >) const [145]
                0.00    0.00      18/31          rb_tree<basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> >, pair<basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> > const, vector<dtype *, __default_alloc_template<true, 0> > >, select1st<pair<basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> > const, vector<dtype *, __default_alloc_template<true, 0> > > >, less<basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> > >, __default_alloc_template<true, 0> >::count(basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> > const &) const [149]
                0.00    0.00       9/54          rb_tree<basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> >, pair<basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> > const, vector<dtype *, __default_alloc_template<true, 0> > >, select1st<pair<basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> > const, vector<dtype *, __default_alloc_template<true, 0> > > >, less<basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> > >, __default_alloc_template<true, 0> >::lower_bound(basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> > const &) const [141]
-----------------------------------------------
                0.00    0.00       7/7           TaEvent::AddCut(ECutType, int) [60]
[157]    0.0    0.00    0.00       7         vector<pair<ECutType, int>, __default_alloc_template<true, 0> >::insert_aux(pair<ECutType, int> *, pair<ECutType, int> const &) [157]
                0.00    0.00      14/14          __uninitialized_copy_aux__H2ZPt4pair2Z8ECutTypeZiZPt4pair2Z8ECutTypeZi_X01T0X11G12__false_type_X11 [381]
-----------------------------------------------
                0.00    0.00       1/6           TaDevice::Init(VaDataBase const &) [82]
                0.00    0.00       5/6           VaAnalysis::ChanList(basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> > const &, basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> > const &, basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> > const &) [160]
[158]    0.0    0.00    0.00       6         TaAsciiDB::DataMapReStart(void) [158]
                0.00    0.00       6/127         TaAsciiDB::InitDataMap(void) [131]
-----------------------------------------------
                0.00    0.00       6/6           TaCutList::Init(VaDataBase const &) [190]
[159]    0.0    0.00    0.00       6         TaAsciiDB::GetNumBadEv(void) const [159]
                0.00    0.00       6/31          rb_tree<basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> >, pair<basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> > const, vector<dtype *, __default_alloc_template<true, 0> > >, select1st<pair<basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> > const, vector<dtype *, __default_alloc_template<true, 0> > > >, less<basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> > >, __default_alloc_template<true, 0> >::count(basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> > const &) const [149]
-----------------------------------------------
                0.00    0.00       5/5           TaBeamAna::InitChanLists(void) [184]
[160]    0.0    0.00    0.00       5         VaAnalysis::ChanList(basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> > const &, basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> > const &, basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> > const &) [160]
                0.00    0.00     100/121         TaAsciiDB::NextDataMap(void) [132]
                0.00    0.00      95/95          TaAsciiDB::GetDataMapType(void) const [137]
                0.00    0.00      14/34          TaAsciiDB::GetDataMapName(void) const [146]
                0.00    0.00      14/14          TaRun::GetKey(basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> >) const [153]
                0.00    0.00      12/12          vector<AnaList *, __default_alloc_template<true, 0> >::insert_aux(AnaList **, AnaList *const &) [155]
                0.00    0.00       5/6           TaAsciiDB::DataMapReStart(void) [158]
-----------------------------------------------
                0.00    0.00       5/5           TaCutList::Init(VaDataBase const &) [190]
[161]    0.0    0.00    0.00       5         TaAsciiDB::GetCutValues(void) const [161]
                0.00    0.00      25/37          vector<int, __default_alloc_template<true, 0> >::insert_aux(int *, int const &) [144]
                0.00    0.00      25/30          rb_tree<int, pair<int const, vector<int, __default_alloc_template<true, 0> > >, select1st<pair<int const, vector<int, __default_alloc_template<true, 0> > > >, less<int>, __default_alloc_template<true, 0> >::insert_unique(pair<int const, vector<int, __default_alloc_template<true, 0> > > const &) [150]
                0.00    0.00       5/54          rb_tree<basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> >, pair<basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> > const, vector<dtype *, __default_alloc_template<true, 0> > >, select1st<pair<basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> > const, vector<dtype *, __default_alloc_template<true, 0> > > >, less<basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> > >, __default_alloc_template<true, 0> >::lower_bound(basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> > const &) const [141]
                0.00    0.00       5/40          rb_tree<basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> >, pair<basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> > const, vector<dtype *, __default_alloc_template<true, 0> > >, select1st<pair<basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> > const, vector<dtype *, __default_alloc_template<true, 0> > > >, less<basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> > >, __default_alloc_template<true, 0> >::upper_bound(basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> > const &) const [143]
                0.00    0.00       5/5           __copy__t7rb_tree5ZiZt4pair2ZCiZt6vector2ZiZt24__default_alloc_template2b1i0Zt9select1st1Zt4pair2ZCiZt6vector2ZiZt24__default_alloc_template2b1i0Zt4less1ZiZt24__default_alloc_template2b1i0Pt14__rb_tree_node1Zt4pair2ZCiZt6vector2ZiZt24__default_alloc_template2b1i0T1 [388]
                0.00    0.00       5/10          map<int, vector<int, __default_alloc_template<true, 0> >, less<int>, __default_alloc_template<true, 0> >::~map(void) [383]
-----------------------------------------------
                0.00    0.00       1/4           TaAsciiDB::SelfCheck(void) [195]
                0.00    0.00       1/4           TaCutList::Init(VaDataBase const &) [190]
                0.00    0.00       1/4           TaRun::Init(void) [79]
                0.00    0.00       1/4           VaAnalysis::RunIni(TaRun &) [83]
[162]    0.0    0.00    0.00       4         TaAsciiDB::GetOverSamp(void) const [162]
                0.00    0.00       4/9           TaAsciiDB::GetValue(basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> > const &) const [156]
-----------------------------------------------
                0.00    0.00       2/4           VaAnalysis::VaAnalysis(void) [93]
                0.00    0.00       2/4           VaAnalysis::RunFini(void) [78]
[163]    0.0    0.00    0.00       4         deque<TaEvent, __default_alloc_template<true, 0>, 0>::clear(void) [163]
-----------------------------------------------
                0.00    0.00       1/3           VaPair::GetResults(void) const [71]
                0.00    0.00       2/3           VaAnalysis::VaAnalysis(void) [93]
[164]    0.0    0.00    0.00       3         deque<TaEvent, __default_alloc_template<true, 0>, 0>::create_map_and_nodes(unsigned int) [164]
-----------------------------------------------
                0.00    0.00       1/3           VaPair::GetResults(void) const [71]
                0.00    0.00       2/3           VaAnalysis::~VaAnalysis(void) [95]
[165]    0.0    0.00    0.00       3         deque<TaEvent, __default_alloc_template<true, 0>, 0>::destroy_map_and_nodes(void) [165]
-----------------------------------------------
                0.00    0.00       1/2           TaAnalysisManager::End(void) [75]
                0.00    0.00       1/2           TaAnalysisManager::InitCommon(void) [76]
[166]    0.0    0.00    0.00       2         TaAsciiDB::GetAnaType(void) const [166]
                0.00    0.00       2/54          rb_tree<basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> >, pair<basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> > const, vector<dtype *, __default_alloc_template<true, 0> > >, select1st<pair<basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> > const, vector<dtype *, __default_alloc_template<true, 0> > > >, less<basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> > >, __default_alloc_template<true, 0> >::lower_bound(basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> > const &) const [141]
                0.00    0.00       2/31          rb_tree<basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> >, pair<basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> > const, vector<dtype *, __default_alloc_template<true, 0> > >, select1st<pair<basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> > const, vector<dtype *, __default_alloc_template<true, 0> > > >, less<basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> > >, __default_alloc_template<true, 0> >::count(basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> > const &) const [149]
-----------------------------------------------
                0.00    0.00       2/2           TaEvent::CheckEvent(TaRun const &) [17]
[167]    0.0    0.00    0.00       2         TaAsciiDB::GetCutValue(basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> > const &) const [167]
                0.00    0.00       2/9           TaAsciiDB::GetValue(basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> > const &) const [156]
-----------------------------------------------
                0.00    0.00       1/2           TaAsciiDB::SelfCheck(void) [195]
                0.00    0.00       1/2           VaAnalysis::RunIni(TaRun &) [83]
[168]    0.0    0.00    0.00       2         TaAsciiDB::GetDelay(void) const [168]
                0.00    0.00       2/9           TaAsciiDB::GetValue(basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> > const &) const [156]
-----------------------------------------------
                0.00    0.00       1/2           TaAsciiDB::SelfCheck(void) [195]
                0.00    0.00       1/2           VaAnalysis::RunIni(TaRun &) [83]
[169]    0.0    0.00    0.00       2         TaAsciiDB::GetPairType(void) const [169]
                0.00    0.00       2/2           TaAsciiDB::GetString(basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> > const &) const [170]
-----------------------------------------------
                0.00    0.00       2/2           TaAsciiDB::GetPairType(void) const [169]
[170]    0.0    0.00    0.00       2         TaAsciiDB::GetString(basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> > const &) const [170]
                0.00    0.00       6/37          VaDataBase::stlow(basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> >) const [145]
                0.00    0.00       4/31          rb_tree<basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> >, pair<basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> > const, vector<dtype *, __default_alloc_template<true, 0> > >, select1st<pair<basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> > const, vector<dtype *, __default_alloc_template<true, 0> > > >, less<basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> > >, __default_alloc_template<true, 0> >::count(basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> > const &) const [149]
                0.00    0.00       2/54          rb_tree<basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> >, pair<basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> > const, vector<dtype *, __default_alloc_template<true, 0> > >, select1st<pair<basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> > const, vector<dtype *, __default_alloc_template<true, 0> > > >, less<basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> > >, __default_alloc_template<true, 0> >::lower_bound(basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> > const &) const [141]
-----------------------------------------------
                0.00    0.00       1/2           TaAsciiDB::GetEvLo(void) const [180]
                0.00    0.00       1/2           TaAsciiDB::GetEvHi(void) const [179]
[171]    0.0    0.00    0.00       2         TaAsciiDB::GetValueVector(basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> > const &) const [171]
                0.00    0.00      12/37          vector<int, __default_alloc_template<true, 0> >::insert_aux(int *, int const &) [144]
                0.00    0.00       4/37          VaDataBase::stlow(basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> >) const [145]
                0.00    0.00       2/54          rb_tree<basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> >, pair<basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> > const, vector<dtype *, __default_alloc_template<true, 0> > >, select1st<pair<basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> > const, vector<dtype *, __default_alloc_template<true, 0> > > >, less<basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> > >, __default_alloc_template<true, 0> >::lower_bound(basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> > const &) const [141]
                0.00    0.00       2/40          rb_tree<basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> >, pair<basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> > const, vector<dtype *, __default_alloc_template<true, 0> > >, select1st<pair<basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> > const, vector<dtype *, __default_alloc_template<true, 0> > > >, less<basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> > >, __default_alloc_template<true, 0> >::upper_bound(basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> > const &) const [143]
-----------------------------------------------
                0.00    0.00       1/2           VaAnalysis::VaAnalysis(void) [93]
                0.00    0.00       1/2           VaAnalysis::RunFini(void) [78]
[172]    0.0    0.00    0.00       2         deque<VaPair *, __default_alloc_template<true, 0>, 0>::clear(void) [172]
-----------------------------------------------
                0.00    0.00       2/2           vector<unsigned int, __default_alloc_template<true, 0> >::insert(unsigned int *, unsigned int, unsigned int const &) [174]
[173]    0.0    0.00    0.00       2         unsigned int * fill_n<unsigned int *, unsigned int, unsigned int>(unsigned int *, unsigned int, unsigned int const &) [173]
-----------------------------------------------
                0.00    0.00       2/2           TaCutList::Init(VaDataBase const &) [190]
[174]    0.0    0.00    0.00       2         vector<unsigned int, __default_alloc_template<true, 0> >::insert(unsigned int *, unsigned int, unsigned int const &) [174]
                0.00    0.00       2/2           unsigned int * fill_n<unsigned int *, unsigned int, unsigned int>(unsigned int *, unsigned int, unsigned int const &) [173]
-----------------------------------------------
                0.00    0.00       2/2           TaBeamAna::InitChanLists(void) [184]
[175]    0.0    0.00    0.00       2         void vector<AnaList *, __default_alloc_template<true, 0> >::range_insert<AnaList **>(AnaList **, AnaList **, AnaList **, forward_iterator_tag) [175]
-----------------------------------------------
                0.00    0.00       1/1           TaRun::InitDevices(void) [186]
[176]    0.0    0.00    0.00       1         TaEvent::AddToTree(TaDevice const &, TTree &) [176]
                0.00    0.00     391/518         TaDevice::GetKey(basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> >) [123]
                0.00    0.00       1/1           TaDevice::GetKeyList(void) const [181]
                0.00    0.00       1/808         map<basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> >, int, less<basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> > >, __default_alloc_template<true, 0> >::~map(void) [358]
-----------------------------------------------
                0.00    0.00       1/1           TaAnalysisManager::End(void) [75]
[177]    0.0    0.00    0.00       1         VaAnalysis::Finish(void) [177]
                0.00    0.00       1/1           VaAnalysis::LeakCheck(void) [192]
-----------------------------------------------
                0.00    0.00       1/1           TaAnalysisManager::End(void) [75]
[178]    0.0    0.00    0.00       1         TaRun::Finish(void) [178]
                0.00    0.00       8/495         __uninitialized_copy_aux__H2ZPCt12basic_string3ZcZt18string_char_traits1ZcZt24__default_alloc_template2b1i0ZPt12basic_string3ZcZt18string_char_traits1ZcZt24__default_alloc_template2b1i0_X01T0X11G12__false_type_X11 [364]
                0.00    0.00       4/72          TaStatistics::TaStatistics(TaStatistics const &) [372]
                0.00    0.00       4/72          TaRun::PrintStats(TaStatistics, vector<basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> >, __default_alloc_template<true, 0> >, vector<basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> >, __default_alloc_template<true, 0> >) const [138]
                0.00    0.00       2/70          TaStatistics::operator+=(TaStatistics const &) [374]
-----------------------------------------------
                0.00    0.00       1/1           TaCutList::Init(VaDataBase const &) [190]
[179]    0.0    0.00    0.00       1         TaAsciiDB::GetEvHi(void) const [179]
                0.00    0.00       1/2           TaAsciiDB::GetValueVector(basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> > const &) const [171]
-----------------------------------------------
                0.00    0.00       1/1           TaCutList::Init(VaDataBase const &) [190]
[180]    0.0    0.00    0.00       1         TaAsciiDB::GetEvLo(void) const [180]
                0.00    0.00       1/2           TaAsciiDB::GetValueVector(basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> > const &) const [171]
-----------------------------------------------
                0.00    0.00       1/1           TaEvent::AddToTree(TaDevice const &, TTree &) [176]
[181]    0.0    0.00    0.00       1         TaDevice::GetKeyList(void) const [181]
